user_id,signup_date,city,pincode,device_type,user_segment,is_subscription_user,marketing_source
1146,2024-09-22,Mumbai,535706,Android,Regular,1,Google Ads
1147,2024-11-29,Hyderabad,548377,iOS,Budget,1,Google Ads
1148,2024-08-14,Hyderabad,507574,Android,Regular,1,Referral
1149,2024-05-22,Bangalore,446547,Android,Regular,0,Google Ads
1150,2024-04-02,Mumbai,407009,iOS,Regular,0,Google Ads
1151,2024-10-26,Chennai,448292,Android,Premium,1,Referral
1152,2024-08-11,Pune,558478,Android,Regular,0,Organic
1153,2024-11-21,Chennai,436387,iOS,Budget,0,Organic
1154,2024-09-08,Delhi,490910,iOS,Budget,0,Instagram
1155,2024-02-16,Delhi,551900,iOS,Premium,0,Instagram
1156,2024-08-28,Hyderabad,433041,Android,Budget,1,Google Ads
1157,2024-06-27,Bangalore,460355,iOS,Budget,0,Instagram
1158,2024-07-28,Delhi,478544,Android,Budget,1,Referral
1159,2024-06-19,Mumbai,418158,Android,Regular,0,Instagram
1160,2024-06-13,Chennai,435316,Android,Budget,1,Instagram
1161,2024-12-09,Chennai,435933,Android,Premium,0,Google Ads
1162,2024-02-23,Hyderabad,552237,Android,Premium,0,Referral
1163,2024-03-23,Pune,545487,Android,Premium,0,Instagram
1164,2024-06-17,Hyderabad,545400,Android,Budget,1,Organic
1165,2024-07-29,Pune,513881,Android,Premium,1,Referral
1166,2024-12-21,Hyderabad,532019,iOS,Premium,0,Referral
1167,2024-09-10,Hyderabad,414694,Android,Premium,0,Google Ads
1168,2024-05-27,Hyderabad,427242,Android,Regular,1,Referral
1169,2024-12-05,Pune,515195,Android,Regular,1,Referral
1170,2024-07-24,Pune,495791,Android,Budget,0,Referral
1171,2025-01-24,Hyderabad,546613,Android,Premium,1,Referral
1172,2024-10-08,Delhi,472256,Android,Budget,0,Referral
1173,2024-01-19,Bangalore,556154,Android,Budget,0,Referral
1174,2024-08-20,Bangalore,411351,iOS,Premium,0,Referral
1175,2024-02-15,Bangalore,456810,Android,Regular,1,Organic
1176,2024-06-10,Pune,501895,Android,Budget,0,Referral
1177,2024-05-09,Pune,497558,Android,Premium,0,Google Ads
1178,2024-06-14,Delhi,559442,Android,Premium,1,Organic
1179,2024-02-29,Bangalore,431729,Android,Budget,0,Referral
1180,2025-01-30,Bangalore,417577,Android,Premium,1,Instagram
1181,2024-07-25,Hyderabad,560074,Android,Budget,1,Google Ads
1182,2024-09-20,Pune,483385,iOS,Budget,1,Organic
1183,2024-01-01,Bangalore,400391,Android,Budget,0,Google Ads
1184,2024-12-02,Chennai,445437,Android,Budget,0,Organic
1185,2024-10-04,Delhi,411570,iOS,Budget,1,Instagram
1186,2024-08-24,Chennai,544102,Android,Budget,0,Google Ads
1187,2024-07-30,Chennai,422491,iOS,Premium,0,Google Ads
1188,2024-01-28,Delhi,445876,Android,Regular,1,Organic
1189,2024-04-06,Chennai,405868,Android,Premium,0,Organic
1190,2024-09-22,Bangalore,480821,iOS,Regular,1,Instagram
1191,2024-07-04,Pune,499516,iOS,Budget,0,Referral
1192,2024-11-14,Delhi,409122,iOS,Premium,0,Organic
1193,2025-01-22,Hyderabad,401540,Android,Premium,0,Organic
1194,2024-09-12,Chennai,548100,iOS,Budget,0,Organic
1195,2024-11-16,Delhi,527403,iOS,Budget,0,Instagram
1196,2024-08-14,Mumbai,474230,Android,Regular,1,Referral
1197,2025-01-24,Mumbai,539994,Android,Regular,0,Referral
1198,2024-01-27,Pune,450436,Android,Premium,0,Instagram
1199,2024-04-14,Bangalore,541383,iOS,Budget,1,Referral
1200,2024-05-16,Pune,463966,Android,Budget,0,Google Ads
1201,2024-10-08,Pune,511049,Android,Regular,0,Instagram
1202,2024-03-08,Pune,496445,Android,Regular,1,Organic
1203,2024-05-27,Pune,469923,Android,Budget,0,Referral
1204,2024-08-12,Hyderabad,497800,Android,Budget,1,Google Ads
1205,2024-12-23,Hyderabad,493949,Android,Regular,1,Instagram
1206,2024-09-05,Delhi,543315,iOS,Regular,1,Instagram
1207,2024-03-03,Mumbai,408948,Android,Budget,1,Organic
1208,2024-01-15,Pune,448786,iOS,Regular,0,Organic
1209,2024-11-18,Delhi,519964,Android,Premium,1,Instagram
1210,2024-11-07,Mumbai,400508,Android,Premium,1,Google Ads
1211,2024-05-02,Chennai,558224,Android,Budget,0,Organic
1212,2024-12-29,Bangalore,411619,Android,Budget,0,Instagram
1213,2024-03-22,Hyderabad,474287,Android,Premium,1,Instagram
1214,2024-06-08,Chennai,416123,iOS,Budget,0,Organic
1215,2024-10-09,Mumbai,538427,Android,Regular,1,Referral
1216,2024-01-08,Chennai,509599,Android,Regular,0,Google Ads
1217,2024-10-09,Bangalore,486437,Android,Budget,0,Referral
1218,2024-07-27,Mumbai,536110,Android,Regular,0,Referral
1219,2024-02-17,Chennai,428634,iOS,Regular,0,Google Ads
1220,2024-04-25,Hyderabad,424496,Android,Regular,0,Google Ads
1221,2024-02-28,Hyderabad,464551,Android,Budget,0,Organic
1222,2024-08-24,Delhi,436484,Android,Premium,0,Organic
1223,2024-03-01,Chennai,513182,Android,Regular,1,Organic
1224,2024-11-27,Pune,434070,Android,Regular,0,Google Ads
1225,2024-03-19,Chennai,538443,Android,Premium,1,Referral
1226,2024-09-12,Mumbai,519874,Android,Regular,0,Google Ads
1227,2025-01-01,Mumbai,516844,Android,Regular,0,Organic
1228,2024-05-29,Chennai,471948,Android,Premium,0,Referral
1229,2024-09-17,Bangalore,495762,iOS,Budget,0,Organic
1230,2024-12-27,Hyderabad,513754,Android,Regular,0,Referral
1231,2024-05-19,Mumbai,531765,iOS,Premium,0,Organic
1232,2024-07-31,Hyderabad,428927,iOS,Budget,0,Google Ads
1233,2024-09-04,Mumbai,499783,Android,Budget,0,Instagram
1234,2024-08-29,Delhi,504701,Android,Premium,0,Instagram
1235,2024-05-04,Pune,473985,Android,Premium,1,Referral
1236,2024-08-21,Mumbai,449594,Android,Premium,0,Google Ads
1237,2024-10-09,Hyderabad,475610,Android,Budget,1,Organic
1238,2024-03-15,Delhi,405210,Android,Budget,0,Referral
1239,2024-07-15,Mumbai,526701,Android,Budget,0,Referral
1240,2024-04-07,Bangalore,537606,iOS,Regular,0,Organic
1241,2024-11-02,Pune,486598,Android,Regular,0,Organic
1242,2024-09-17,Mumbai,407212,Android,Budget,1,Organic
1243,2025-01-17,Delhi,409928,Android,Budget,0,Google Ads
1244,2024-03-10,Bangalore,517334,Android,Regular,0,Instagram
1245,2024-02-05,Chennai,555667,Android,Regular,0,Referral
1246,2024-05-21,Delhi,476383,iOS,Budget,0,Referral
1247,2025-01-30,Delhi,539006,iOS,Premium,1,Instagram
1248,2024-07-31,Bangalore,503781,iOS,Budget,0,Referral
1249,2024-06-23,Delhi,440697,Android,Regular,0,Google Ads
1250,2024-09-16,Bangalore,467617,Android,Premium,0,Organic
1251,2024-05-16,Mumbai,537162,Android,Regular,0,Instagram
1252,2024-01-02,Bangalore,557196,Android,Budget,0,Google Ads
1253,2024-05-24,Bangalore,538870,Android,Budget,0,Organic
1254,2025-01-06,Pune,450014,Android,Premium,0,Instagram
1255,2024-06-01,Bangalore,539419,Android,Budget,1,Google Ads
1256,2024-10-27,Bangalore,548726,Android,Regular,0,Instagram
1257,2024-10-23,Chennai,449557,Android,Premium,0,Instagram
1258,2024-12-03,Mumbai,523724,iOS,Premium,0,Google Ads
1259,2024-09-07,Pune,426141,Android,Regular,0,Referral
1260,2024-03-17,Chennai,401185,iOS,Premium,1,Google Ads
1261,2024-08-16,Hyderabad,555919,iOS,Premium,0,Instagram
1262,2024-10-02,Mumbai,511362,Android,Budget,1,Instagram
1263,2024-09-04,Mumbai,553268,Android,Budget,0,Google Ads
1264,2024-06-25,Hyderabad,405607,Android,Budget,0,Organic
1265,2024-06-19,Bangalore,535029,iOS,Budget,0,Organic
1266,2024-10-09,Chennai,416556,Android,Premium,0,Organic
1267,2025-01-25,Delhi,490386,iOS,Regular,0,Organic
1268,2024-10-05,Pune,549763,Android,Premium,0,Google Ads
1269,2024-07-12,Delhi,458503,iOS,Regular,0,Referral
1270,2024-08-21,Hyderabad,557420,iOS,Regular,1,Organic
1271,2024-06-13,Mumbai,503845,Android,Regular,1,Instagram
1272,2024-04-06,Mumbai,491322,Android,Budget,0,Organic
1273,2024-12-23,Pune,449057,Android,Premium,0,Referral
1274,2024-05-02,Mumbai,498235,Android,Regular,0,Google Ads
1275,2024-10-19,Mumbai,441851,Android,Regular,1,Referral
1276,2024-07-15,Pune,427844,iOS,Budget,0,Referral
1277,2024-04-29,Chennai,462321,Android,Premium,0,Referral
1278,2024-07-29,Chennai,429794,iOS,Premium,0,Organic
1279,2024-01-23,Pune,548930,iOS,Regular,0,Organic
1280,2024-06-11,Hyderabad,419628,Android,Regular,1,Referral
1281,2025-01-16,Mumbai,461823,iOS,Regular,1,Google Ads
1282,2024-08-30,Mumbai,455799,Android,Budget,0,Organic
1283,2024-12-27,Hyderabad,475319,iOS,Budget,0,Google Ads
1284,2024-07-14,Chennai,504187,Android,Regular,0,Organic
1285,2024-07-16,Bangalore,487903,Android,Budget,0,Google Ads
1286,2024-12-05,Bangalore,559630,Android,Regular,0,Organic
1287,2024-11-29,Bangalore,471335,Android,Regular,0,Referral
1288,2024-03-18,Chennai,506720,Android,Budget,1,Instagram
1289,2024-09-10,Chennai,523100,Android,Budget,1,Instagram
1290,2024-01-19,Hyderabad,412721,Android,Budget,0,Google Ads
1291,2024-03-05,Mumbai,457609,iOS,Budget,0,Google Ads
1292,2024-09-14,Hyderabad,507450,Android,Regular,0,Referral
1293,2024-10-29,Hyderabad,502829,Android,Regular,1,Referral
1294,2024-06-18,Chennai,526614,Android,Premium,1,Google Ads
1295,2024-02-21,Bangalore,472096,iOS,Budget,0,Instagram
1296,2024-08-13,Delhi,505925,iOS,Premium,1,Referral
1297,2024-02-21,Mumbai,496453,Android,Budget,1,Google Ads
1298,2024-09-26,Chennai,487594,Android,Regular,0,Referral
1299,2024-08-21,Bangalore,506976,Android,Regular,0,Referral
1300,2024-01-08,Delhi,477243,Android,Regular,0,Organic
1301,2025-01-04,Delhi,516042,iOS,Regular,0,Referral
1302,2024-03-14,Chennai,526203,Android,Budget,0,Google Ads
1303,2024-07-28,Pune,477607,iOS,Budget,0,Referral
1304,2024-12-01,Mumbai,523770,Android,Premium,0,Google Ads
1305,2024-03-20,Delhi,518543,iOS,Budget,1,Organic
1306,2024-02-08,Chennai,506439,Android,Budget,0,Organic
1307,2024-08-28,Chennai,400925,iOS,Budget,0,Instagram
1308,2024-05-15,Bangalore,451323,iOS,Budget,0,Organic
1309,2024-06-22,Pune,557551,iOS,Regular,0,Organic
1310,2024-11-15,Mumbai,471043,Android,Regular,0,Google Ads
1311,2024-12-20,Hyderabad,446419,Android,Budget,0,Instagram
1312,2024-07-22,Bangalore,500700,Android,Budget,0,Organic
1313,2024-11-28,Delhi,490141,Android,Regular,1,Referral
1314,2024-02-11,Delhi,411782,Android,Regular,1,Instagram
1315,2024-06-17,Bangalore,536588,Android,Premium,1,Organic
1316,2024-12-11,Chennai,517359,Android,Premium,0,Instagram
1317,2024-09-30,Delhi,436134,Android,Premium,0,Organic
1318,2024-07-13,Pune,497629,Android,Regular,0,Google Ads
1319,2024-06-11,Mumbai,476947,Android,Regular,1,Instagram
1320,2024-11-16,Pune,485059,Android,Budget,0,Instagram
1321,2025-01-02,Delhi,540168,Android,Regular,1,Organic
1322,2025-01-23,Hyderabad,551543,Android,Budget,0,Instagram
1323,2024-09-06,Mumbai,443130,Android,Premium,1,Organic
1324,2024-10-04,Mumbai,408532,iOS,Regular,1,Referral
1325,2024-01-19,Bangalore,437039,iOS,Regular,0,Instagram
1326,2024-11-12,Bangalore,487940,iOS,Budget,1,Instagram
1327,2024-02-05,Hyderabad,442675,iOS,Regular,0,Google Ads
1328,2024-04-30,Chennai,527573,Android,Budget,1,Google Ads
1329,2024-11-19,Mumbai,429832,Android,Budget,1,Instagram
1330,2024-12-16,Hyderabad,457175,Android,Budget,1,Google Ads
1331,2024-05-27,Bangalore,411280,Android,Budget,0,Instagram
1332,2024-04-26,Bangalore,460611,Android,Regular,0,Organic
1333,2025-01-17,Mumbai,453052,Android,Regular,1,Instagram
1334,2024-02-16,Pune,456653,Android,Premium,1,Instagram
1335,2024-08-10,Delhi,465525,Android,Regular,0,Referral
1336,2024-02-20,Bangalore,406471,iOS,Budget,0,Google Ads
1337,2025-01-24,Chennai,453474,Android,Premium,0,Google Ads
1338,2024-11-20,Chennai,550953,Android,Regular,1,Referral
1339,2024-12-26,Bangalore,444440,Android,Regular,1,Organic
1340,2024-02-21,Pune,414309,Android,Regular,0,Organic
1341,2024-08-15,Pune,491564,Android,Premium,0,Organic
1342,2024-03-26,Hyderabad,435082,iOS,Budget,0,Referral
1343,2024-12-21,Chennai,409838,Android,Budget,0,Instagram
1344,2024-06-02,Hyderabad,518129,Android,Regular,1,Organic
1345,2024-01-15,Chennai,512652,Android,Budget,0,Organic
1346,2024-01-24,Delhi,497625,Android,Premium,0,Referral
1347,2024-06-15,Delhi,557372,iOS,Regular,1,Google Ads
1348,2024-01-29,Mumbai,430064,Android,Regular,0,Referral
1349,2024-05-30,Hyderabad,469454,Android,Regular,0,Google Ads
1350,2024-07-02,Bangalore,502167,iOS,Budget,1,Organic
1351,2024-07-10,Hyderabad,414507,iOS,Premium,0,Organic
1352,2024-08-08,Bangalore,513605,Android,Premium,1,Instagram
1353,2024-03-15,Pune,426027,Android,Regular,0,Instagram
1354,2024-05-05,Hyderabad,558745,Android,Premium,1,Google Ads
1355,2024-09-28,Pune,452414,Android,Budget,0,Organic
1356,2024-07-29,Delhi,465067,Android,Premium,0,Organic
1357,2024-10-16,Delhi,450972,iOS,Budget,0,Referral
1358,2024-12-15,Mumbai,558354,Android,Budget,1,Organic
1359,2024-04-02,Hyderabad,513979,iOS,Budget,1,Organic
1360,2024-03-28,Pune,559164,Android,Budget,0,Referral
1361,2024-03-30,Bangalore,450495,Android,Budget,0,Referral
1362,2024-02-10,Delhi,503865,Android,Premium,0,Organic
1363,2024-11-08,Delhi,549683,iOS,Premium,0,Instagram
1364,2024-07-14,Bangalore,532152,iOS,Budget,1,Instagram
1365,2024-11-13,Pune,495387,Android,Budget,0,Organic
1366,2024-12-15,Pune,486127,Android,Premium,1,Instagram
1367,2024-05-03,Hyderabad,480864,Android,Budget,1,Referral
1368,2024-09-11,Hyderabad,478292,iOS,Budget,0,Instagram
1369,2024-10-25,Chennai,525660,iOS,Regular,1,Organic
1370,2024-03-14,Chennai,407236,Android,Regular,0,Instagram
1371,2024-04-28,Mumbai,482734,Android,Budget,0,Organic
1372,2024-08-24,Delhi,462713,Android,Regular,1,Instagram
1373,2024-11-22,Hyderabad,552546,Android,Regular,0,Organic
1374,2024-05-10,Pune,525850,Android,Budget,0,Organic
1375,2024-08-23,Bangalore,479824,Android,Premium,1,Instagram
1376,2024-05-10,Pune,504216,iOS,Regular,0,Instagram
1377,2024-12-07,Delhi,432231,Android,Budget,0,Referral
1378,2024-01-05,Chennai,484574,iOS,Budget,1,Google Ads
1379,2024-08-26,Pune,440645,Android,Budget,0,Organic
1380,2024-05-27,Mumbai,445204,Android,Regular,1,Organic
1381,2024-12-12,Delhi,466678,Android,Budget,0,Organic
1382,2024-10-06,Chennai,556498,Android,Regular,0,Organic
1383,2024-03-21,Bangalore,523247,Android,Budget,1,Instagram
1384,2024-02-07,Chennai,484818,Android,Regular,0,Instagram
1385,2024-08-14,Mumbai,469807,Android,Regular,1,Google Ads
1386,2024-06-25,Delhi,442815,Android,Regular,1,Organic
1387,2024-10-27,Bangalore,470220,Android,Regular,1,Google Ads
1388,2024-06-02,Mumbai,495346,Android,Premium,0,Referral
1389,2024-11-23,Chennai,500089,Android,Regular,0,Google Ads
1390,2024-08-05,Mumbai,469323,Android,Budget,1,Google Ads
1391,2024-12-19,Delhi,421651,iOS,Regular,0,Referral
1392,2024-05-08,Hyderabad,494243,Android,Premium,0,Referral
1393,2024-08-21,Mumbai,540263,iOS,Budget,0,Google Ads
1394,2024-06-03,Mumbai,438197,Android,Budget,0,Referral
1395,2024-04-11,Chennai,429710,Android,Regular,0,Google Ads
1396,2024-07-15,Chennai,480429,Android,Regular,1,Instagram
1397,2024-09-04,Bangalore,409944,iOS,Regular,0,Instagram
1398,2024-02-24,Chennai,421043,iOS,Budget,0,Google Ads
1399,2024-05-01,Pune,443895,Android,Budget,1,Referral
1400,2024-07-14,Delhi,537942,Android,Premium,0,Referral
1401,2024-10-19,Delhi,456760,Android,Budget,1,Instagram
1402,2024-07-02,Hyderabad,505974,Android,Budget,0,Instagram
1403,2024-10-21,Hyderabad,444307,Android,Regular,1,Referral
1404,2024-05-31,Delhi,508370,Android,Premium,0,Referral
1405,2024-12-24,Hyderabad,551991,Android,Regular,1,Referral
1406,2024-05-31,Bangalore,428380,iOS,Premium,0,Referral
1407,2024-01-12,Chennai,520668,Android,Budget,0,Google Ads
1408,2024-12-03,Delhi,534035,Android,Budget,0,Referral
1409,2024-07-21,Hyderabad,544924,Android,Budget,1,Instagram
1410,2024-05-20,Delhi,517627,Android,Premium,0,Instagram
1411,2024-01-05,Pune,525181,Android,Regular,1,Organic
1412,2024-10-16,Mumbai,452350,Android,Budget,0,Referral
1413,2024-12-17,Chennai,545818,Android,Regular,0,Google Ads
1414,2025-01-16,Delhi,405731,iOS,Budget,0,Organic
1415,2024-01-26,Mumbai,544994,iOS,Regular,1,Organic
1416,2024-11-06,Hyderabad,419024,Android,Premium,1,Google Ads
1417,2025-01-16,Mumbai,526797,Android,Budget,1,Organic
1418,2024-09-11,Chennai,481534,Android,Budget,1,Organic
1419,2024-05-26,Delhi,483287,Android,Budget,0,Instagram
1420,2024-04-27,Pune,441980,Android,Budget,1,Organic
1421,2024-11-06,Hyderabad,422838,Android,Budget,0,Google Ads
1422,2024-06-29,Delhi,546070,Android,Regular,1,Referral
1423,2024-04-22,Chennai,504976,iOS,Budget,0,Referral
1424,2024-11-21,Hyderabad,420924,Android,Premium,1,Referral
1425,2024-04-07,Bangalore,408877,iOS,Budget,0,Instagram
1426,2024-11-13,Mumbai,460974,Android,Budget,0,Instagram
1427,2024-05-08,Chennai,533960,Android,Budget,0,Instagram
1428,2024-12-13,Bangalore,442423,Android,Regular,0,Google Ads
1429,2025-01-21,Delhi,451414,Android,Regular,0,Referral
1430,2025-01-04,Pune,502485,Android,Premium,1,Google Ads
1431,2025-01-27,Hyderabad,533914,Android,Regular,1,Google Ads
1432,2024-12-03,Mumbai,428757,Android,Premium,0,Organic
1433,2024-12-14,Hyderabad,471577,Android,Regular,0,Referral
1434,2024-03-11,Delhi,518249,Android,Budget,0,Organic
1435,2024-11-17,Hyderabad,410305,iOS,Premium,1,Instagram
1436,2024-02-19,Mumbai,430342,Android,Premium,0,Instagram
1437,2024-11-17,Delhi,535831,Android,Premium,0,Google Ads
1438,2024-11-26,Hyderabad,548083,Android,Budget,0,Google Ads
1439,2024-01-21,Pune,527040,Android,Regular,0,Organic
1440,2024-06-07,Chennai,532448,Android,Budget,0,Organic
1441,2024-08-13,Delhi,499486,Android,Budget,0,Google Ads
1442,2024-01-18,Chennai,422093,Android,Regular,0,Referral
1443,2024-10-23,Delhi,531563,Android,Premium,0,Google Ads
1444,2024-07-05,Pune,403730,iOS,Regular,0,Referral
1445,2025-01-09,Chennai,537047,Android,Premium,0,Organic
1446,2024-03-08,Bangalore,518223,Android,Budget,0,Instagram
1447,2024-02-16,Mumbai,485217,Android,Budget,0,Instagram
1448,2024-05-31,Bangalore,483861,Android,Regular,0,Organic
1449,2024-06-16,Hyderabad,496871,iOS,Budget,1,Organic
1450,2025-01-17,Pune,421399,Android,Premium,0,Instagram
1451,2024-07-31,Bangalore,434651,Android,Budget,1,Referral
1452,2024-03-30,Delhi,552365,Android,Regular,0,Organic
1453,2024-04-12,Hyderabad,503890,Android,Regular,0,Referral
1454,2024-03-08,Hyderabad,403160,Android,Budget,0,Referral
1455,2024-10-03,Bangalore,498163,Android,Premium,0,Instagram
1456,2024-07-06,Bangalore,502835,Android,Regular,0,Referral
1457,2024-09-28,Pune,548138,Android,Regular,1,Instagram
1458,2024-09-13,Mumbai,421639,Android,Premium,1,Organic
1459,2024-05-19,Bangalore,401074,Android,Budget,0,Google Ads
1460,2024-03-25,Bangalore,429321,Android,Premium,0,Google Ads
1461,2024-05-11,Chennai,434925,iOS,Budget,0,Google Ads
1462,2024-09-03,Delhi,468117,Android,Budget,0,Google Ads
1463,2024-05-31,Chennai,402160,Android,Premium,1,Google Ads
1464,2025-01-17,Chennai,448941,Android,Premium,0,Google Ads
1465,2024-06-22,Hyderabad,479437,Android,Budget,1,Referral
1466,2024-02-28,Mumbai,414679,Android,Regular,0,Referral
1467,2024-08-27,Delhi,543094,iOS,Premium,0,Google Ads
1468,2024-02-08,Pune,537845,Android,Budget,0,Organic
1469,2024-03-13,Pune,467164,Android,Budget,0,Organic
1470,2025-01-21,Bangalore,554537,Android,Regular,0,Referral
1471,2024-04-25,Bangalore,451138,Android,Budget,0,Referral
1472,2024-12-12,Pune,461498,Android,Budget,0,Google Ads
1473,2025-01-05,Bangalore,500486,iOS,Premium,0,Organic
1474,2024-12-11,Mumbai,505469,Android,Budget,0,Instagram
1475,2024-07-22,Chennai,400902,Android,Premium,0,Google Ads
1476,2024-10-12,Bangalore,487981,Android,Regular,1,Referral
1477,2024-07-06,Hyderabad,507595,Android,Regular,1,Referral
1478,2024-02-16,Bangalore,402882,iOS,Regular,0,Referral
1479,2024-07-21,Delhi,429864,Android,Regular,0,Instagram
1480,2024-01-08,Mumbai,536695,Android,Budget,0,Organic
1481,2024-05-15,Delhi,532451,Android,Budget,1,Referral
1482,2024-10-01,Delhi,445202,iOS,Regular,0,Google Ads
1483,2024-03-04,Hyderabad,459252,iOS,Budget,0,Instagram
1484,2024-08-20,Mumbai,472573,Android,Budget,0,Organic
1485,2024-07-07,Mumbai,439256,Android,Premium,1,Google Ads
1486,2024-12-10,Mumbai,463213,Android,Premium,0,Google Ads
1487,2025-01-18,Mumbai,450211,Android,Budget,0,Instagram
1488,2024-12-10,Mumbai,525630,Android,Budget,0,Instagram
1489,2024-05-14,Hyderabad,422500,Android,Regular,0,Instagram
1490,2024-10-26,Bangalore,502553,Android,Premium,1,Referral
1491,2024-07-14,Delhi,461361,Android,Budget,0,Organic
1492,2024-11-22,Mumbai,535676,iOS,Budget,1,Referral
1493,2024-07-09,Bangalore,527467,Android,Premium,0,Instagram
1494,2024-02-25,Bangalore,485474,Android,Premium,0,Instagram
1495,2024-12-11,Delhi,543705,Android,Regular,1,Instagram
1496,2024-04-29,Hyderabad,491874,Android,Budget,0,Referral
1497,2024-08-29,Pune,465757,Android,Regular,0,Google Ads
1498,2024-01-13,Pune,456345,iOS,Regular,0,Instagram
1499,2024-11-13,Bangalore,538422,Android,Budget,1,Referral
1500,2024-10-14,Chennai,471155,iOS,Budget,0,Instagram
1501,2024-06-16,Chennai,427465,Android,Budget,1,Referral
1502,2024-11-08,Delhi,521898,Android,Regular,0,Organic
1503,2024-04-23,Pune,437345,Android,Regular,1,Organic
1504,2024-11-27,Bangalore,483792,Android,Premium,0,Referral
1505,2024-02-02,Hyderabad,555372,Android,Regular,0,Instagram
1506,2024-11-21,Pune,532535,iOS,Premium,0,Referral
1507,2024-08-25,Bangalore,520210,iOS,Premium,1,Organic
1508,2024-12-24,Bangalore,481442,iOS,Budget,1,Referral
1509,2024-06-03,Mumbai,490457,Android,Budget,0,Organic
1510,2024-11-28,Hyderabad,481789,iOS,Regular,0,Organic
1511,2024-07-28,Mumbai,414176,Android,Budget,0,Google Ads
1512,2024-02-29,Delhi,537264,Android,Premium,0,Instagram
1513,2024-03-12,Mumbai,483435,Android,Budget,0,Referral
1514,2024-01-24,Mumbai,484519,Android,Budget,0,Instagram
1515,2024-01-20,Pune,466538,Android,Regular,0,Instagram
1516,2024-06-04,Chennai,515722,Android,Regular,0,Organic
1517,2024-09-09,Bangalore,447646,Android,Regular,1,Organic
1518,2024-02-29,Hyderabad,423284,iOS,Regular,0,Referral
1519,2024-02-19,Mumbai,486972,Android,Budget,0,Referral
1520,2024-04-30,Hyderabad,492760,Android,Budget,0,Referral
1521,2024-10-02,Chennai,502781,iOS,Premium,0,Organic
1522,2024-03-10,Chennai,430735,iOS,Budget,0,Google Ads
1523,2024-07-17,Mumbai,400516,Android,Budget,0,Referral
1524,2024-08-20,Delhi,510783,iOS,Regular,0,Organic
1525,2024-07-08,Mumbai,466728,iOS,Budget,0,Google Ads
1526,2024-12-09,Pune,509165,iOS,Regular,1,Instagram
1527,2025-01-15,Bangalore,446217,iOS,Regular,0,Organic
1528,2024-12-22,Delhi,471834,Android,Regular,0,Referral
1529,2024-10-03,Mumbai,458756,Android,Regular,1,Referral
1530,2024-08-02,Hyderabad,427857,Android,Budget,0,Google Ads
1531,2024-10-27,Delhi,473871,Android,Regular,0,Google Ads
1532,2025-01-15,Delhi,555235,Android,Budget,0,Organic
1533,2025-01-07,Mumbai,537081,Android,Budget,0,Google Ads
1534,2024-03-20,Delhi,407988,Android,Regular,0,Organic
1535,2024-07-31,Hyderabad,496503,Android,Budget,0,Google Ads
1536,2024-12-01,Chennai,534405,Android,Regular,1,Instagram
1537,2024-02-20,Delhi,466324,iOS,Regular,0,Referral
1538,2024-09-07,Chennai,409874,Android,Premium,0,Referral
1539,2024-11-11,Hyderabad,505220,Android,Regular,0,Instagram
1540,2024-07-27,Mumbai,405034,Android,Budget,0,Referral
1541,2024-05-23,Bangalore,473325,Android,Budget,0,Referral
1542,2024-01-17,Delhi,415690,iOS,Budget,1,Referral
1543,2024-12-19,Bangalore,509757,Android,Budget,1,Referral
1544,2024-07-08,Hyderabad,400067,Android,Budget,0,Instagram
1545,2024-04-21,Delhi,514160,Android,Budget,0,Organic
1546,2024-08-15,Chennai,407534,Android,Regular,1,Referral
1547,2024-08-15,Pune,515829,Android,Regular,0,Instagram
1548,2024-04-30,Bangalore,459659,Android,Regular,0,Referral
1549,2024-07-04,Delhi,438499,Android,Regular,0,Instagram
1550,2024-02-20,Bangalore,509029,iOS,Regular,1,Instagram
1551,2024-12-17,Delhi,411773,Android,Regular,0,Organic
1552,2024-07-07,Mumbai,489386,Android,Regular,1,Google Ads
1553,2024-10-05,Chennai,412941,Android,Budget,0,Organic
1554,2024-11-26,Bangalore,518028,Android,Regular,0,Organic
1555,2024-07-02,Pune,416933,Android,Regular,0,Referral
1556,2024-02-01,Pune,424649,Android,Budget,0,Instagram
1557,2024-07-22,Hyderabad,432967,iOS,Budget,1,Google Ads
1558,2024-05-21,Delhi,558850,Android,Budget,0,Instagram
1559,2024-04-07,Bangalore,548247,iOS,Regular,0,Referral
1560,2024-03-03,Hyderabad,442599,Android,Regular,0,Instagram
1561,2024-08-20,Bangalore,544871,iOS,Budget,0,Referral
1562,2024-02-16,Delhi,548631,Android,Budget,0,Organic
1563,2024-12-05,Pune,461085,Android,Premium,0,Organic
1564,2024-04-18,Mumbai,531251,Android,Budget,0,Referral
1565,2024-11-24,Pune,417119,iOS,Budget,1,Organic
1566,2024-11-23,Hyderabad,422617,iOS,Budget,0,Instagram
1567,2024-11-01,Chennai,531871,Android,Regular,1,Google Ads
1568,2024-01-11,Mumbai,407602,Android,Regular,0,Google Ads
1569,2024-01-26,Hyderabad,425364,Android,Regular,0,Instagram
1570,2024-06-19,Delhi,402796,Android,Premium,0,Google Ads
1571,2024-05-04,Mumbai,497463,Android,Regular,1,Instagram
1572,2024-03-05,Hyderabad,502893,iOS,Budget,0,Referral
1573,2024-10-16,Delhi,472834,Android,Regular,1,Google Ads
1574,2024-04-15,Pune,403085,Android,Budget,0,Referral
